customer_id,join_date,region,segment,age,annual_spend,support_tickets,nps_score,products_owned,last_login_days
1360,2022-05-22,South,SMB,48,15947.47,8,7,4,122
1361,2022-11-27,North,Government,50,51141.9,13,4,1,63
1362,2022-03-20,West,SMB,32,23703.44,13,3,3,72
1363,2022-06-24,North,Government,61,37074.25,14,7,1,1
1364,2022-01-08,East,Enterprise,59,73459.34,6,10,2,111
1365,2023-11-26,West,Government,49,37626.91,4,7,1,130
1366,2023-09-21,East,Startup,60,13909.5,6,8,1,12
1367,2022-08-01,East,Startup,60,7409.69,6,8,4,162
1368,2023-08-06,West,SMB,43,11136.1,9,1,3,128
1369,2022-03-27,East,SMB,61,11024.49,3,4,3,129
1370,2023-07-02,West,Enterprise,41,42356.41,1,9,1,68
1371,2023-03-07,Central,Enterprise,28,78591.57,16,9,4,84
1372,2023-03-18,West,SMB,37,22422.37,20,6,5,129
1373,2023-11-28,East,Enterprise,55,36459.21,14,6,2,76
1374,2023-04-03,West,SMB,60,19948.18,0,3,1,3
1375,2022-11-28,South,Startup,50,12490.09,8,3,4,167
1376,2022-06-14,East,Startup,59,8973.3,6,5,4,98
1377,2022-03-18,East,Startup,25,4811.17,5,9,5,1
1378,2022-04-05,East,SMB,44,11188.75,5,5,3,49
1379,2023-07-21,Central,Enterprise,50,57765.63,15,3,2,77
1380,2022-07-26,South,Enterprise,50,63957.31,9,3,2,58
1381,2022-04-07,North,Enterprise,36,85286.8,10,2,2,141
1382,2022-08-13,South,Government,26,50551.66,19,1,1,54
1383,2022-03-04,South,SMB,42,20358.15,14,10,2,25
1384,2023-02-09,West,SMB,34,24873.46,2,9,1,132
1385,2022-04-01,East,Government,60,56620.77,9,2,3,36
1386,2022-08-29,East,SMB,57,9089.95,6,2,2,66
1387,2022-07-31,Central,Government,28,24344.76,12,10,2,29
1388,2022-10-20,North,SMB,54,18653.72,19,2,5,38
1389,2023-08-30,South,SMB,55,12036.17,18,8,3,91
1390,2023-11-26,Central,SMB,47,15230.79,20,7,2,152
1391,2022-11-01,South,Enterprise,42,67621.14,15,7,2,60
1392,2022-01-09,North,Enterprise,35,87713.52,10,2,3,68
1393,2023-11-19,Central,Startup,33,9262.9,15,9,5,96
1394,2023-03-31,North,Enterprise,32,37649.2,6,10,4,137
1395,2023-02-26,East,Startup,32,8641.02,17,9,3,5
1396,2023-01-14,North,Enterprise,64,82640.7,1,2,2,163
1397,2022-03-23,East,Enterprise,59,83740.59,1,7,2,116
1398,2022-06-24,Central,Government,44,24063.25,15,9,2,48
1399,2022-06-22,South,Startup,36,14098.68,5,3,2,10
1400,2023-08-23,West,Enterprise,30,72481.42,12,9,2,27
1401,2022-08-29,South,Startup,33,12743.17,14,5,2,107
1402,2022-06-01,South,SMB,62,18455.23,5,8,1,5
1403,2023-01-31,West,SMB,64,13960.98,18,8,2,68
1404,2022-05-20,South,Government,61,28948.97,9,7,2,169
1405,2023-09-30,North,Government,46,54643.96,4,3,4,123
1406,2022-12-17,Central,Government,32,32882.61,12,6,2,173
1407,2023-08-17,South,Startup,54,10578.2,1,4,2,134
1408,2023-07-07,East,Enterprise,42,75795.48,13,6,4,88
1409,2023-08-07,East,SMB,49,22361.51,15,10,2,16
1410,2023-07-12,Central,Startup,47,8666.07,4,2,1,122
1411,2022-12-09,West,Enterprise,65,63365.32,4,7,4,175
1412,2022-05-04,West,Enterprise,30,68208.78,13,4,3,58
1413,2022-01-31,North,Startup,52,8217.47,5,3,5,115
1414,2023-06-14,South,Enterprise,54,87324.03,7,6,5,70
1415,2023-06-07,South,Government,29,52911.13,20,7,5,33
1416,2022-03-06,South,SMB,60,15383.19,12,7,2,29
1417,2023-06-10,East,SMB,43,11193.94,9,6,4,13
1418,2023-07-30,North,Government,55,34275.06,6,5,2,57
1419,2023-04-30,East,Government,64,62776.66,20,10,3,82
1420,2023-01-07,South,Enterprise,62,52186.45,20,8,4,27
1421,2022-09-04,Central,Enterprise,28,72527.99,13,4,3,116
1422,2022-10-10,South,SMB,60,22059.77,4,6,5,156
1423,2023-04-29,Central,Startup,44,8176.03,11,6,1,80
1424,2022-04-22,East,Government,63,54152.58,0,5,5,14
1425,2023-01-25,North,Government,54,55277.12,19,3,3,67
1426,2023-09-11,South,SMB,37,10564.71,4,1,3,154
1427,2022-02-23,East,Government,59,57937.95,9,1,5,177
1428,2023-08-14,East,Enterprise,64,45476.65,6,5,4,69
1429,2023-05-16,Central,Government,61,41346.08,4,7,5,109
1430,2022-06-09,East,Startup,58,6664.46,9,1,5,30
1431,2023-10-17,West,Enterprise,42,58979.3,14,1,2,159
1432,2022-07-22,Central,Startup,42,13903.61,18,9,2,83
1433,2022-07-26,South,Government,33,27256.73,13,8,4,84
1434,2022-02-25,West,SMB,55,20795.91,19,4,2,166
1435,2022-12-18,East,Startup,61,13905.54,8,2,5,79
1436,2023-01-04,Central,Government,35,29389.27,2,4,5,100
1437,2023-05-21,West,Startup,40,7260.84,20,2,3,97
1438,2023-03-28,North,Government,25,23870.18,13,5,3,44
1439,2023-05-10,South,Startup,34,10869.68,19,1,1,58
1440,2022-08-01,East,SMB,49,19557.18,12,5,3,146
1441,2022-10-20,East,Startup,28,4845.79,0,2,4,116
1442,2023-03-02,West,Startup,33,13256.42,0,4,3,148
1443,2023-09-10,East,Enterprise,32,48870.6,19,10,2,104
1444,2022-10-27,East,Enterprise,60,67968.05,3,1,5,97
1445,2023-04-29,South,Startup,26,11209.51,0,6,3,110
1446,2023-01-05,Central,Government,58,39545.42,9,8,4,129
1447,2022-11-17,North,SMB,34,19679.31,13,4,2,118
1448,2022-08-12,North,Enterprise,65,39405.62,17,3,5,141
1449,2023-06-16,South,Enterprise,42,36605.39,19,10,2,117
1450,2023-02-28,Central,Government,25,42215.71,7,3,5,92
1451,2023-02-07,West,Startup,60,7352.63,7,2,5,126
1452,2022-10-17,South,Government,34,41922.38,3,5,1,162
1453,2023-10-04,West,SMB,34,25337.64,17,4,1,78
1454,2023-06-11,West,Government,58,27077.31,16,9,3,54
1455,2023-05-11,Central,SMB,58,20413.34,3,5,5,178
1456,2023-02-15,South,SMB,65,14312.7,20,1,2,20
1457,2023-01-24,East,Government,52,61503.44,14,2,5,64
1458,2022-10-10,South,Government,33,33676.8,4,10,2,48
1459,2023-08-05,East,SMB,33,11921.0,14,2,1,82
1460,2022-05-12,South,Startup,56,9781.4,9,9,1,141
1461,2022-03-04,South,Enterprise,48,71737.77,9,1,3,132
1462,2022-05-14,West,Enterprise,42,30806.99,3,9,4,178
1463,2023-08-24,North,Startup,50,12570.02,16,1,3,8
1464,2022-01-19,East,Startup,48,6539.99,11,3,4,81
1465,2022-10-12,West,Enterprise,50,59379.51,5,7,5,141
1466,2023-06-05,South,SMB,43,21647.31,16,1,5,111
1467,2023-09-24,West,SMB,25,19335.61,12,8,3,83
1468,2022-02-23,South,Government,50,48707.45,9,8,5,149
1469,2022-04-27,South,SMB,64,9264.48,15,5,4,42
1470,2023-06-14,West,Enterprise,32,33308.1,10,1,4,165
1471,2023-07-04,South,Startup,57,11432.89,15,7,4,50
1472,2022-04-19,West,Enterprise,63,63112.18,13,5,1,96
1473,2022-09-12,West,Government,53,62133.95,8,2,3,30
1474,2022-01-11,West,Enterprise,36,81719.99,20,6,2,16
1475,2023-02-18,North,Startup,53,10521.91,7,5,1,178
1476,2022-07-01,North,Startup,57,13534.54,17,6,1,70
1477,2022-12-14,West,Startup,50,5235.5,13,1,4,62
1478,2023-04-23,West,Enterprise,32,60409.57,5,5,2,8
1479,2022-11-23,North,SMB,48,21737.77,5,3,1,103
1480,2023-10-17,North,Startup,31,9091.15,7,8,1,74
1481,2023-10-30,East,SMB,32,14196.48,0,3,1,153
1482,2022-06-23,North,Enterprise,33,68794.41,16,4,3,132
1483,2023-03-07,South,Startup,45,13375.38,20,8,3,67
1484,2022-07-12,West,SMB,63,21756.5,9,2,2,83
1485,2022-06-29,North,Enterprise,32,77947.41,12,10,4,49
1486,2023-02-10,West,Startup,42,4833.94,20,9,1,11
1487,2022-10-13,South,Government,46,28701.32,16,5,1,142
1488,2023-03-17,North,Startup,37,10722.29,1,10,1,93
1489,2023-07-30,East,Enterprise,40,54729.32,20,10,3,108
1490,2022-11-21,West,Startup,51,8604.56,7,4,1,177
1491,2023-07-20,North,SMB,46,13595.61,14,4,1,101
1492,2023-04-05,West,Government,45,62726.12,9,7,3,102
1493,2022-01-24,West,SMB,45,21839.58,2,1,3,140
1494,2022-06-29,Central,Enterprise,29,70173.54,9,6,3,111
1495,2023-09-09,West,Government,36,38840.58,17,10,4,52
1496,2023-10-23,North,Enterprise,36,42479.17,2,10,5,94
1497,2023-10-03,West,Government,35,37701.11,15,10,3,92
1498,2022-07-31,West,Enterprise,51,46822.09,12,3,1,145
1499,2023-05-10,West,Startup,57,9847.58,0,9,1,44
1500,2022-12-26,North,Enterprise,38,43676.34,16,10,4,122
1501,2022-06-27,West,Enterprise,61,83113.92,8,2,4,142
1502,2022-11-12,North,Government,29,57000.16,15,4,4,61
1503,2023-01-03,West,Enterprise,63,75179.04,1,7,2,165
1504,2023-07-08,South,Government,25,22429.76,10,2,1,110
1505,2023-06-01,North,SMB,31,13670.54,2,4,4,95
1506,2023-10-21,Central,SMB,52,11211.92,20,3,4,68
1507,2022-03-03,East,Enterprise,53,64938.29,5,1,4,50
1508,2022-09-10,North,Startup,28,8742.43,15,10,2,107
1509,2022-10-06,South,Enterprise,53,34917.13,2,2,2,161
1510,2023-06-15,West,Enterprise,35,79731.83,14,1,5,60
1511,2023-08-20,West,Enterprise,65,49942.8,6,5,5,116
1512,2022-04-08,South,Startup,65,5144.22,17,4,5,120
1513,2022-12-30,West,Enterprise,38,73045.26,19,6,3,37
1514,2022-06-06,East,Government,52,60250.43,10,1,1,119
1515,2022-10-12,East,Enterprise,43,39431.81,5,4,3,119
1516,2022-03-28,Central,Enterprise,46,57737.87,8,2,4,159
1517,2022-08-01,South,Enterprise,47,47183.0,9,1,5,143
1518,2023-05-05,East,Enterprise,57,38304.73,3,10,5,131
1519,2023-09-04,North,Startup,34,14036.33,18,9,1,74
1520,2023-07-16,Central,Government,29,62169.52,13,10,3,100
1521,2022-07-10,East,Enterprise,44,53688.46,16,10,2,175
1522,2023-02-07,Central,Government,40,24162.73,15,8,1,134
1523,2022-03-30,South,Enterprise,49,37386.25,2,3,4,130
1524,2022-09-02,East,SMB,38,21542.43,3,10,4,109
1525,2023-11-27,North,Enterprise,47,85162.7,16,8,3,150
1526,2023-10-07,Central,Startup,47,13533.71,3,2,1,40
1527,2023-08-23,North,SMB,50,16087.27,8,1,4,80
1528,2022-05-06,Central,SMB,57,25380.39,14,8,2,32
1529,2023-06-28,West,Government,59,56124.35,2,2,2,48
1530,2023-03-26,Central,Startup,65,10092.86,5,2,1,109
1531,2022-06-13,West,Enterprise,33,53074.43,9,1,5,172
1532,2023-10-02,South,Government,26,27225.68,12,3,3,158
1533,2023-10-21,Central,Government,33,33840.53,10,9,1,111
1534,2023-09-15,East,SMB,25,11542.18,20,4,2,17
1535,2023-11-24,East,Startup,32,7025.02,6,9,3,8
1536,2022-08-08,West,Government,25,29006.66,9,10,1,93
1537,2023-05-24,East,Enterprise,41,72831.53,0,5,3,78
1538,2022-12-08,South,Government,50,23548.63,1,7,4,118
1539,2022-09-03,South,Enterprise,49,54165.81,11,7,2,24
1540,2022-05-25,West,Enterprise,37,57977.89,12,5,1,64
1541,2022-06-09,East,Government,65,52138.93,6,6,4,7
1542,2022-02-12,North,Government,29,24954.63,13,10,1,116
1543,2022-10-13,North,Government,57,38792.79,2,5,5,113
1544,2022-07-28,North,Startup,52,12598.86,3,1,3,114
1545,2023-01-09,West,Startup,37,5519.11,9,4,1,170
1546,2022-03-22,West,Enterprise,31,32399.18,10,9,2,136
1547,2022-12-26,South,Government,54,49033.89,17,3,5,146
1548,2023-05-16,East,Startup,46,5716.3,4,3,3,73
1549,2023-09-16,East,Government,28,51421.38,18,4,3,104
1550,2023-04-09,East,Startup,57,7515.51,13,10,1,153
1551,2022-07-23,West,SMB,49,25631.67,5,1,3,116
1552,2022-01-18,East,SMB,53,18830.18,14,2,1,48
1553,2023-04-19,Central,Enterprise,49,37015.76,3,7,5,138
1554,2023-10-18,Central,Enterprise,38,65754.95,18,1,1,176
1555,2023-03-30,Central,Startup,45,8865.01,10,8,2,10
1556,2022-01-22,West,Enterprise,65,79653.18,5,1,5,18
1557,2022-08-23,South,SMB,43,11051.22,4,6,3,145
1558,2023-03-12,North,Enterprise,38,44400.23,9,9,3,173
1559,2022-07-14,West,Enterprise,61,75771.66,1,10,5,126
1560,2023-04-14,West,Government,43,44832.72,14,2,5,180
1561,2022-09-24,West,Enterprise,34,51968.07,1,10,2,121
1562,2022-03-03,North,Enterprise,30,36910.79,10,4,4,123
1563,2022-12-03,East,Government,36,44445.55,1,7,1,99
1564,2023-11-08,South,SMB,57,24891.44,6,10,4,126
1565,2023-04-01,East,Government,36,59455.4,17,6,3,5
1566,2023-04-21,North,Startup,61,11559.72,2,9,5,174
1567,2022-04-13,West,SMB,30,15552.79,4,10,2,135
1568,2023-11-22,South,SMB,31,14607.94,2,1,3,166
1569,2023-02-03,Central,Government,31,58627.46,13,2,2,48
1570,2022-01-07,West,Government,53,24121.47,10,6,3,102
1571,2022-12-15,North,Startup,49,9043.98,11,6,1,89
1572,2023-03-24,North,Startup,54,6082.67,12,5,4,79
1573,2023-07-23,South,Enterprise,64,37608.44,0,8,4,124
1574,2022-03-24,East,Government,35,29385.58,3,2,5,41
1575,2023-11-03,South,SMB,42,24610.85,17,5,3,137
1576,2022-05-02,Central,Startup,36,13219.4,14,2,1,61
1577,2022-03-19,East,Enterprise,53,56043.74,16,9,2,61
1578,2023-01-01,East,Enterprise,39,51341.26,5,8,3,152
1579,2022-05-23,South,Startup,30,11189.67,18,5,1,58
1580,2023-05-31,North,Government,60,61889.25,14,9,3,17
1581,2023-11-05,East,Startup,40,11241.09,17,6,2,132
1582,2022-08-09,Central,Government,49,31536.11,14,1,5,131
1583,2023-02-28,South,Government,54,45200.8,6,4,5,83
1584,2023-11-01,Central,Startup,49,7441.31,4,4,1,78
1585,2022-10-27,Central,Enterprise,59,86133.53,14,3,2,93
1586,2023-06-13,North,SMB,62,21839.43,4,8,5,29
1587,2023-09-17,West,SMB,38,21278.71,9,10,3,100
1588,2023-09-07,North,Government,45,41328.72,16,5,1,22
1589,2022-07-29,West,Government,33,27287.71,13,4,2,103
1590,2022-01-30,West,Government,27,28694.78,15,6,5,72
1591,2022-12-20,East,SMB,47,13175.75,7,8,5,144
1592,2022-01-27,East,SMB,27,25642.62,20,9,1,112
1593,2023-09-06,East,Government,65,43994.76,4,4,1,118
1594,2022-10-22,East,Startup,63,9618.54,1,6,1,175
1595,2022-05-20,South,Enterprise,50,41366.96,17,8,1,116
1596,2023-11-08,Central,Enterprise,47,81880.22,5,2,5,31
1597,2023-01-21,Central,Government,55,35021.19,20,6,4,73
1598,2023-02-12,East,Enterprise,47,89193.04,8,9,1,129
1599,2023-01-28,West,SMB,30,16765.3,9,9,5,171
1600,2023-01-09,Central,SMB,46,13158.44,3,1,2,137
1601,2023-03-29,East,Government,31,37396.62,9,6,4,174
1602,2023-09-21,North,SMB,28,9726.72,10,4,2,30
1603,2023-03-09,East,Enterprise,28,79412.65,14,10,4,95
1604,2023-06-11,Central,Enterprise,43,63836.51,12,6,1,145
1605,2022-01-01,North,Government,42,45132.64,20,4,5,49
1606,2023-04-19,Central,Government,57,35466.97,0,9,3,124
1607,2022-02-26,West,Government,53,51114.48,1,1,3,38
1608,2022-12-27,South,Government,49,46969.16,18,6,2,75
1609,2023-10-31,North,Enterprise,54,76388.29,9,4,1,50
1610,2023-10-17,South,Enterprise,60,36809.79,8,1,1,133
1611,2022-10-14,North,Government,44,28848.47,6,6,5,110
1612,2022-01-28,East,SMB,61,16550.5,5,5,5,160
1613,2023-05-19,East,Startup,57,6388.82,19,5,5,113
1614,2022-04-26,South,Government,40,62741.68,9,3,4,118
1615,2022-06-01,East,SMB,55,10660.76,9,1,5,48
1616,2023-07-24,West,Government,40,49622.65,17,10,2,150
1617,2022-01-05,North,Startup,41,7642.81,0,2,3,4
1618,2022-04-16,East,SMB,45,26488.73,1,4,1,173
1619,2022-02-21,West,Startup,49,12747.91,3,8,2,25
1620,2023-11-19,South,Startup,59,5105.53,19,5,3,179
1621,2023-02-02,West,SMB,49,18514.54,2,2,1,75
1622,2022-03-15,East,Startup,29,9134.96,9,10,1,106
1623,2022-09-26,West,SMB,47,26067.12,2,2,3,178
1624,2022-01-11,North,Enterprise,58,79929.45,17,6,2,160
1625,2022-09-07,North,SMB,60,19439.56,11,8,1,175
1626,2023-04-24,Central,Startup,40,8751.58,10,4,2,63
1627,2022-06-02,West,SMB,37,17233.15,3,9,1,47
1628,2022-12-17,North,SMB,34,16701.79,11,3,5,167
1629,2022-06-24,West,Startup,59,5786.08,3,3,2,66
1630,2022-08-11,North,Startup,61,11523.54,12,9,3,111
1631,2023-11-25,East,Startup,30,11580.85,4,3,1,124
1632,2022-03-14,North,Startup,34,8182.28,11,9,5,40
1633,2023-07-11,East,Enterprise,47,66363.83,13,2,5,34
1634,2023-08-21,South,SMB,29,26500.06,5,7,3,133
1635,2022-10-10,West,Government,41,23800.67,7,2,3,25
1636,2022-03-03,Central,Government,59,30345.35,9,7,1,142
1637,2023-06-05,East,Startup,36,7213.19,9,6,2,77
1638,2022-08-22,West,Enterprise,30,59299.84,1,9,2,139
1639,2023-04-19,Central,Government,25,22607.49,8,1,5,86
1640,2022-07-19,South,Enterprise,55,51323.36,11,2,3,176
1641,2023-02-18,Central,Startup,42,8457.44,15,7,5,37
1642,2022-07-20,North,Startup,48,9080.57,3,2,1,39
1643,2022-07-10,East,Enterprise,43,47806.89,8,9,3,23
1644,2022-08-19,South,Government,63,40006.78,2,8,5,61
1645,2022-06-26,Central,Startup,57,8695.12,5,8,1,167
1646,2022-12-02,West,Enterprise,32,52767.18,7,10,3,57
1647,2023-02-07,West,Startup,31,5564.79,4,3,4,79
1648,2023-04-05,South,Enterprise,63,61669.62,9,1,4,36
1649,2022-04-16,East,SMB,56,26240.56,7,9,1,139
1650,2023-01-06,East,Government,61,35034.52,9,6,4,26
1651,2023-05-26,East,SMB,50,10677.67,8,3,2,11
1652,2023-03-27,Central,SMB,56,23813.01,1,8,2,38
1653,2022-02-08,West,Enterprise,47,42003.08,5,1,2,110
1654,2022-08-22,East,Government,27,41546.18,16,6,1,151
1655,2022-11-01,North,SMB,30,22716.61,7,2,3,83
1656,2022-08-02,Central,SMB,32,15792.93,11,4,5,11
1657,2023-06-16,South,Enterprise,35,78512.02,6,8,4,155
1658,2023-02-24,East,Startup,37,10778.41,20,2,2,2
1659,2023-08-24,South,SMB,53,26993.49,3,8,1,57
1660,2023-01-09,East,Enterprise,55,34272.45,18,10,5,61
1661,2022-05-05,Central,Government,41,23492.17,12,1,1,82
1662,2023-11-26,North,Enterprise,44,75479.5,20,4,5,93
1663,2022-07-05,Central,Government,62,24667.63,3,4,2,177
1664,2023-11-28,West,Enterprise,44,44716.12,19,2,4,150
1665,2023-07-22,South,Enterprise,37,37784.29,3,2,1,160
1666,2022-07-30,Central,Government,59,44382.15,2,3,5,93
1667,2023-02-03,East,Government,37,36335.23,15,3,5,55
1668,2023-12-02,North,SMB,37,25192.59,16,10,2,160
1669,2023-05-10,East,Government,62,55614.96,16,9,4,73
1670,2023-05-14,North,Startup,63,7244.77,14,5,4,146
1671,2022-06-18,South,Government,50,60775.33,0,2,4,158
1672,2022-11-10,South,Startup,39,12211.03,15,9,1,69
1673,2023-07-02,Central,Enterprise,53,71156.05,4,10,2,28
1674,2022-05-31,South,Government,60,29934.52,2,3,1,166
1675,2022-09-18,South,Startup,51,7137.38,9,4,1,48
1676,2022-05-03,West,Enterprise,62,33608.97,18,4,5,171
1677,2023-02-04,Central,Enterprise,50,71571.51,17,3,5,118
1678,2022-01-21,North,Government,50,28274.06,18,10,4,46
1679,2022-04-21,East,SMB,49,25614.3,9,3,3,17
1680,2023-09-10,East,Government,56,35208.2,12,9,2,102
1681,2022-07-30,South,SMB,30,19721.35,7,4,2,139
1682,2022-06-28,East,Government,49,22185.92,19,4,4,63
1683,2022-05-18,Central,SMB,28,20887.27,3,6,3,177
1684,2022-02-20,West,Government,47,48301.18,5,1,1,135
1685,2023-03-03,North,SMB,34,11046.59,9,7,3,66
1686,2022-10-17,Central,Government,62,22406.56,12,6,2,43
1687,2023-04-30,South,Enterprise,44,44777.89,16,2,3,23
1688,2022-06-04,North,Startup,48,8007.98,13,5,3,93
1689,2023-05-03,West,SMB,28,9063.08,0,6,1,171
1690,2023-06-12,North,Startup,47,9944.46,11,5,2,129
1691,2022-12-10,South,SMB,30,14856.32,18,10,5,50
1692,2023-11-21,South,SMB,44,24586.87,17,5,5,113
1693,2022-08-04,Central,Government,51,37686.43,13,1,1,9
1694,2023-04-25,Central,Startup,47,13993.81,19,9,3,67
1695,2023-10-01,Central,Enterprise,48,84169.31,19,6,4,17
1696,2023-08-06,East,Government,36,25509.49,15,9,5,69
1697,2022-01-06,South,Government,50,48842.49,15,7,3,72
1698,2022-08-20,Central,Startup,37,12996.67,1,6,2,52
1699,2022-09-26,South,SMB,49,15075.09,16,9,2,122
1700,2023-02-23,Central,Enterprise,47,30768.26,20,9,5,91
1701,2022-02-21,North,SMB,63,20165.59,19,1,4,115
1702,2023-03-03,East,SMB,59,9947.65,14,3,4,62
1703,2023-01-17,Central,Government,53,33532.43,16,1,3,134
1704,2023-06-24,West,Enterprise,46,31924.15,6,1,5,23
1705,2023-10-04,South,Government,30,51831.25,5,9,2,127
1706,2023-09-15,North,Enterprise,26,39017.46,6,7,2,118
1707,2023-10-13,Central,SMB,46,21376.85,18,5,3,174
1708,2022-04-04,East,SMB,54,11773.56,19,9,3,149
1709,2022-10-11,North,SMB,33,23844.56,18,3,5,172
1710,2022-12-08,North,SMB,55,25614.75,19,5,1,106
1711,2022-02-02,West,Government,58,30945.53,1,4,5,51
1712,2023-09-15,West,Government,51,60369.29,14,2,2,38
1713,2022-07-18,West,SMB,61,11497.85,5,1,2,164
1714,2022-02-26,West,Startup,26,11772.91,11,8,1,35
1715,2023-03-10,West,Enterprise,55,83065.67,18,1,2,158
1716,2023-06-20,North,Government,60,58368.29,5,2,4,7
1717,2022-11-11,Central,Enterprise,32,77563.12,20,10,2,108
1718,2022-12-11,North,Enterprise,39,88062.68,18,2,3,98
1719,2023-07-14,South,Startup,38,7476.75,14,2,1,54
1720,2022-11-19,North,SMB,62,15357.78,19,3,4,67
1721,2023-01-28,Central,Enterprise,52,39113.72,4,7,5,129
1722,2022-08-09,West,Enterprise,47,58897.94,2,5,1,104
1723,2023-09-12,South,Startup,56,5954.17,4,4,3,25
1724,2023-04-21,South,Startup,61,7962.08,4,5,3,155
1725,2022-07-17,West,Government,37,60016.66,6,2,1,139
1726,2023-01-14,East,Government,27,34077.27,18,10,1,127
1727,2023-02-10,East,Startup,64,7698.89,14,8,4,95
1728,2023-07-05,South,SMB,31,16687.18,17,7,3,118
1729,2022-02-16,South,Government,26,24547.84,13,9,1,65
1730,2023-05-02,East,SMB,51,19488.5,9,7,5,16
1731,2023-01-06,East,Government,39,35150.3,8,2,3,63
1732,2022-02-16,East,SMB,58,16746.37,15,8,2,96
1733,2022-08-11,Central,SMB,61,10172.53,9,7,5,109
1734,2023-06-23,East,Enterprise,34,80561.07,15,4,5,5
1735,2023-06-23,West,Startup,39,11041.36,6,8,3,11
1736,2022-06-10,East,Startup,36,12666.43,17,5,1,170
1737,2022-03-01,South,Startup,38,13874.96,8,5,3,113
1738,2023-02-24,Central,SMB,38,14777.37,12,7,1,128
1739,2023-05-06,South,Government,50,58797.47,14,4,4,132
1740,2023-07-01,West,Government,53,25438.56,14,2,2,48
1741,2022-01-13,Central,SMB,39,22902.38,5,7,4,122
1742,2022-06-27,South,Government,50,57439.14,4,4,2,55
1743,2022-06-21,Central,Enterprise,54,50237.67,13,9,1,143
1744,2023-07-30,North,Startup,45,13173.4,14,5,3,114
1745,2023-01-30,Central,Government,31,52201.21,1,2,4,156
1746,2022-06-28,North,Enterprise,64,68757.27,7,1,5,37
1747,2022-10-24,East,Enterprise,25,48465.71,12,9,4,165
1748,2022-02-22,Central,SMB,52,21399.07,12,3,2,43
1749,2023-04-05,North,Enterprise,36,54230.7,13,7,5,90
1750,2022-08-08,East,SMB,36,20201.18,1,7,3,101
1751,2022-01-25,North,Enterprise,48,78267.27,3,7,4,2
1752,2023-05-01,South,Government,45,42572.28,7,1,5,132
1753,2022-08-18,West,Government,44,58086.09,2,7,3,5
1754,2023-04-30,West,Startup,50,9415.39,7,9,3,118
1755,2023-01-12,North,Government,30,61616.1,11,3,2,80
1756,2022-03-13,East,Enterprise,28,84522.69,0,6,2,147
1757,2022-01-23,East,Enterprise,28,83909.13,9,5,1,142
1758,2022-04-27,West,Government,61,30668.83,1,9,2,121
1759,2023-10-12,North,Enterprise,50,48817.05,13,9,5,47
1760,2022-08-04,South,Government,63,26958.94,12,4,5,7
1761,2023-05-04,West,Government,64,59992.15,4,10,1,15
1762,2023-01-20,East,SMB,65,22963.61,9,3,5,39
1763,2022-09-12,Central,Government,39,45617.06,12,4,5,131
1764,2023-06-01,Central,Government,26,34371.41,15,7,5,51
1765,2023-04-09,South,Startup,41,12731.17,20,7,4,147
1766,2022-04-07,East,SMB,45,23306.77,10,5,2,84
1767,2023-11-03,East,Startup,63,10422.02,16,6,2,52
1768,2023-11-23,Central,Government,50,34550.18,15,6,5,37
1769,2022-09-21,North,SMB,41,10748.04,16,6,5,54
1770,2023-08-23,South,Government,50,23076.58,11,4,4,132
1771,2022-06-13,Central,Enterprise,45,64188.48,0,8,1,109
1772,2022-05-09,West,Startup,43,9473.54,4,10,1,96
1773,2023-05-04,Central,Startup,58,13591.7,8,3,5,85
1774,2022-07-02,East,Government,54,27780.58,18,7,1,154
1775,2023-10-08,North,SMB,37,23450.6,17,1,3,12
1776,2023-06-14,South,SMB,45,9305.47,5,6,5,176
1777,2023-01-01,South,Government,57,29072.94,10,2,1,159
1778,2022-03-01,South,Startup,61,6678.41,11,7,2,132
1779,2023-07-21,East,Government,59,61766.39,7,2,5,177
1780,2022-08-31,East,Startup,52,11088.0,5,10,2,122
1781,2023-11-05,West,SMB,37,26327.84,12,9,1,62
1782,2022-03-22,East,SMB,44,11361.55,8,3,3,158
1783,2022-08-19,Central,Government,52,43139.21,16,5,5,7
1784,2022-02-13,North,Government,27,47535.02,6,3,2,157
1785,2023-01-23,Central,SMB,32,21465.46,9,6,4,179
1786,2023-03-15,South,Startup,36,12792.72,5,6,1,162
1787,2023-01-26,East,Government,46,30424.8,0,2,5,49
1788,2023-07-06,East,Startup,26,13483.81,9,8,4,92
1789,2022-04-02,East,SMB,45,26791.03,12,3,5,133
1790,2022-11-19,South,Startup,39,12184.91,5,2,4,124
1791,2022-07-19,Central,Enterprise,44,83230.2,13,8,4,139
1792,2023-10-27,South,Enterprise,30,60191.41,16,5,3,15
1793,2022-08-21,Central,Enterprise,31,33051.15,20,5,5,14
1794,2022-07-11,South,Startup,46,10549.36,12,2,5,143
1795,2023-04-30,South,SMB,38,20510.26,11,4,1,58
1796,2022-08-15,West,Government,62,44003.31,5,9,5,26
1797,2023-02-02,West,Enterprise,33,53059.84,20,9,1,29
1798,2023-10-05,Central,SMB,44,19337.21,6,3,5,174
1799,2022-08-05,South,Startup,45,14205.29,20,5,3,79
1800,2022-12-10,West,SMB,48,18634.72,11,5,1,16
1801,2022-07-22,South,Government,54,44233.36,14,10,4,108
1802,2022-05-01,North,SMB,25,10771.66,8,5,3,75
1803,2022-04-28,North,Startup,60,13238.74,13,9,5,6
