date,region,product,segment,sales_rep,revenue,units_sold,discount_pct,cost,profit,profit_margin
2024-11-09,East,Product E,Enterprise,Rep_9,5906.7,29,9.3,3036.64,2870.06,48.59
2024-11-09,North,Product A,Startup,Rep_9,7767.83,15,14.4,4433.67,3334.16,42.92
2024-11-09,North,Product B,Government,Rep_8,7583.26,28,0.4,4800.27,2782.99,36.7
2024-11-09,South,Product C,SMB,Rep_8,5661.69,9,7.4,2965.74,2695.95,47.62
2024-11-09,South,Product E,Enterprise,Rep_6,4467.27,19,15.9,2641.34,1825.93,40.87
2024-11-09,South,Product D,SMB,Rep_10,7927.36,16,23.3,5099.6,2827.76,35.67
2024-11-09,South,Product A,Startup,Rep_4,1757.22,6,20.8,1137.33,619.89,35.28
2024-11-09,West,Product C,Government,Rep_3,16592.68,57,15.7,10932.9,5659.78,34.11
2024-11-09,Central,Product C,Government,Rep_7,13943.4,31,21.4,7307.33,6636.07,47.59
2024-11-10,Central,Product E,Government,Rep_6,8912.79,15,20.4,5394.14,3518.65,39.48
2024-11-10,North,Product E,Enterprise,Rep_10,3740.97,9,21.0,2039.34,1701.63,45.49
2024-11-10,East,Product B,Enterprise,Rep_9,6461.47,16,9.1,4243.73,2217.74,34.32
2024-11-10,North,Product D,Government,Rep_9,3065.71,5,6.3,1475.3,1590.41,51.88
2024-11-10,North,Product B,Startup,Rep_5,2385.96,6,5.7,1557.65,828.31,34.72
2024-11-10,East,Product E,Government,Rep_3,7920.9,16,17.3,4583.95,3336.95,42.13
2024-11-10,East,Product E,Startup,Rep_1,4994.38,8,7.6,3164.09,1830.29,36.65
2024-11-10,South,Product C,Startup,Rep_1,6413.3,13,9.3,3950.25,2463.05,38.41
2024-11-10,North,Product A,Government,Rep_3,1997.03,12,0.1,1197.11,799.92,40.06
2024-11-10,North,Product C,Enterprise,Rep_3,14450.56,25,22.7,8790.66,5659.9,39.17
2024-11-10,East,Product E,Government,Rep_1,2509.2,14,4.2,1524.88,984.32,39.23
2024-11-10,North,Product A,Startup,Rep_6,2674.08,12,19.4,1286.93,1387.15,51.87
2024-11-10,North,Product B,Government,Rep_2,2776.52,5,14.5,1816.83,959.69,34.56
2024-11-11,East,Product A,SMB,Rep_8,2814.27,5,19.5,1779.48,1034.79,36.77
2024-11-11,North,Product A,Startup,Rep_10,8492.94,15,1.0,3838.68,4654.26,54.8
2024-11-11,South,Product C,Enterprise,Rep_9,9344.32,21,6.9,4884.62,4459.7,47.73
2024-11-11,West,Product C,Startup,Rep_8,8800.83,24,3.9,5376.12,3424.71,38.91
2024-11-11,Central,Product A,Enterprise,Rep_7,8197.84,44,17.4,4175.77,4022.07,49.06
2024-11-11,West,Product D,SMB,Rep_3,5199.77,11,2.0,2989.16,2210.61,42.51
2024-11-11,Central,Product D,Government,Rep_7,7362.43,26,13.0,3826.06,3536.37,48.03
2024-11-11,East,Product A,Government,Rep_7,11337.98,33,8.6,7144.92,4193.06,36.98
2024-11-12,Central,Product C,Startup,Rep_3,6466.64,10,19.6,3524.33,2942.31,45.5
2024-11-12,Central,Product B,SMB,Rep_2,8955.03,19,19.2,4992.46,3962.57,44.25
2024-11-12,South,Product E,Enterprise,Rep_4,2588.87,8,7.5,1170.07,1418.8,54.8
2024-11-12,West,Product C,Enterprise,Rep_3,4704.65,30,20.4,2476.29,2228.36,47.37
2024-11-12,Central,Product B,Enterprise,Rep_8,6277.7,23,3.7,4172.43,2105.27,33.54
2024-11-12,West,Product A,SMB,Rep_7,7534.0,31,15.6,4294.13,3239.87,43.0
2024-11-12,South,Product E,Startup,Rep_3,6929.8,18,5.2,4209.74,2720.06,39.25
2024-11-12,South,Product A,Enterprise,Rep_4,7762.02,21,15.1,4408.14,3353.88,43.21
2024-11-12,East,Product E,Government,Rep_6,6597.4,34,23.1,4294.46,2302.94,34.91
2024-11-12,Central,Product A,Enterprise,Rep_3,6986.63,23,14.1,4704.46,2282.17,32.66
2024-11-12,Central,Product A,SMB,Rep_1,5577.96,27,12.5,3543.03,2034.93,36.48
2024-11-12,South,Product A,Startup,Rep_10,3699.67,7,1.4,2062.55,1637.12,44.25
2024-11-13,East,Product A,Enterprise,Rep_1,6225.43,20,0.3,2976.18,3249.25,52.19
2024-11-13,North,Product E,Startup,Rep_10,3713.83,8,21.6,1903.92,1809.91,48.73
2024-11-13,Central,Product B,Enterprise,Rep_4,4608.65,11,20.6,3115.68,1492.97,32.39
2024-11-13,North,Product A,Government,Rep_3,5396.28,9,4.8,3417.66,1978.62,36.67
2024-11-13,West,Product C,Government,Rep_2,5108.17,9,2.8,2994.33,2113.84,41.38
2024-11-13,West,Product E,Startup,Rep_6,11376.43,24,18.4,6318.98,5057.45,44.46
2024-11-13,North,Product E,Startup,Rep_6,5738.59,27,17.7,2825.12,2913.47,50.77
2024-11-13,South,Product A,Government,Rep_5,1584.08,6,5.8,792.04,792.04,50.0
2024-11-13,North,Product C,Startup,Rep_8,13603.42,30,15.4,8634.97,4968.45,36.52
2024-11-13,West,Product A,SMB,Rep_8,6221.29,38,8.4,3022.86,3198.43,51.41
2024-11-13,South,Product A,Government,Rep_1,10631.75,19,24.6,5024.62,5607.13,52.74
2024-11-14,West,Product E,Government,Rep_3,6583.72,11,19.2,3477.91,3105.81,47.17
2024-11-14,North,Product B,Enterprise,Rep_3,10057.38,36,24.6,6737.71,3319.67,33.01
2024-11-14,West,Product D,SMB,Rep_6,3530.94,17,24.4,2369.5,1161.44,32.89
2024-11-14,South,Product E,Startup,Rep_4,1334.79,4,8.7,648.59,686.2,51.41
2024-11-14,Central,Product B,Enterprise,Rep_6,8242.78,17,24.0,4386.23,3856.55,46.79
2024-11-14,North,Product E,Startup,Rep_1,8863.82,21,19.7,4322.93,4540.89,51.23
2024-11-14,North,Product A,Enterprise,Rep_9,8024.05,14,15.0,4226.13,3797.92,47.33
2024-11-14,North,Product A,SMB,Rep_9,7009.1,35,18.6,3510.82,3498.28,49.91
2024-11-14,North,Product B,Government,Rep_1,5920.79,23,6.9,3968.02,1952.77,32.98
2024-11-14,North,Product B,Government,Rep_10,9263.61,18,12.6,6140.01,3123.6,33.72
2024-11-14,Central,Product B,Startup,Rep_5,8911.4,27,0.1,5196.62,3714.78,41.69
2024-11-14,North,Product B,SMB,Rep_2,6491.84,15,20.8,4039.07,2452.77,37.78
2024-11-14,Central,Product A,Startup,Rep_5,8275.33,22,14.4,3878.25,4397.08,53.13
2024-11-14,Central,Product C,SMB,Rep_4,6652.77,14,1.5,3736.85,2915.92,43.83
2024-11-14,South,Product A,Startup,Rep_10,8704.32,16,8.2,5456.17,3248.15,37.32
2024-11-14,North,Product C,Startup,Rep_4,1803.22,10,21.9,1013.27,789.95,43.81
2024-11-14,East,Product A,SMB,Rep_2,1917.09,3,4.9,1198.03,719.06,37.51
2024-11-14,East,Product B,SMB,Rep_7,4604.68,9,8.7,2636.01,1968.67,42.75
2024-11-15,North,Product B,SMB,Rep_7,8590.52,29,2.0,5409.18,3181.34,37.03
2024-11-15,East,Product E,Government,Rep_2,5968.75,17,16.4,3417.62,2551.13,42.74
2024-11-15,East,Product D,SMB,Rep_10,12245.7,47,0.4,8229.98,4015.72,32.79
2024-11-15,North,Product B,Government,Rep_10,2575.08,12,12.9,1205.92,1369.16,53.17
2024-11-15,East,Product A,Government,Rep_2,5632.78,27,5.2,3537.79,2094.99,37.19
2024-11-15,North,Product D,Enterprise,Rep_2,4698.41,7,5.2,2149.62,2548.79,54.25
2024-11-15,East,Product D,Enterprise,Rep_6,5246.06,9,6.9,3354.29,1891.77,36.06
2024-11-15,North,Product B,Government,Rep_7,6044.09,10,3.1,3431.05,2613.04,43.23
2024-11-15,East,Product C,Enterprise,Rep_5,12969.33,33,3.2,6340.56,6628.77,51.11
2024-11-15,North,Product A,Startup,Rep_5,2556.83,5,7.3,1611.96,944.87,36.95
2024-11-15,Central,Product D,Government,Rep_8,4682.77,17,5.7,2332.82,2349.95,50.18
2024-11-15,North,Product B,SMB,Rep_6,4955.23,9,15.8,2542.84,2412.39,48.68
2024-11-15,East,Product A,Startup,Rep_6,2762.23,5,18.7,1540.55,1221.68,44.23
2024-11-15,South,Product E,Enterprise,Rep_7,2880.87,5,14.7,1912.48,968.39,33.61
2024-11-15,East,Product E,Government,Rep_2,5574.57,21,11.3,3423.95,2150.62,38.58
2024-11-15,Central,Product B,Enterprise,Rep_8,9853.86,32,17.7,4772.9,5080.96,51.56
2024-11-15,North,Product D,Startup,Rep_8,1802.1,3,9.6,1031.61,770.49,42.76
2024-11-16,West,Product A,Startup,Rep_4,7963.83,23,17.0,4475.64,3488.19,43.8
2024-11-16,East,Product E,Enterprise,Rep_7,5407.16,10,24.9,2583.86,2823.3,52.21
2024-11-16,Central,Product B,Government,Rep_3,5349.11,15,24.3,3225.02,2124.09,39.71
2024-11-16,East,Product B,Enterprise,Rep_8,8593.94,18,2.0,5498.0,3095.94,36.02
2024-11-16,East,Product D,Startup,Rep_7,1941.06,3,8.3,1198.99,742.07,38.23
2024-11-16,East,Product C,Enterprise,Rep_6,7730.77,17,18.9,4473.3,3257.47,42.14
2024-11-16,South,Product B,Startup,Rep_3,7394.04,17,13.2,4046.13,3347.91,45.28
2024-11-16,South,Product B,SMB,Rep_6,10701.95,22,3.7,5364.25,5337.7,49.88
2024-11-16,South,Product E,Government,Rep_9,6388.44,11,5.5,3356.48,3031.96,47.46
2024-11-16,Central,Product E,Government,Rep_1,7986.74,13,21.7,4692.08,3294.66,41.25
2024-11-16,West,Product C,Startup,Rep_10,8856.15,30,6.0,5485.98,3370.17,38.05
2024-11-17,North,Product E,Startup,Rep_1,7130.54,20,14.8,4355.55,2774.99,38.92
2024-11-17,West,Product A,Startup,Rep_5,9592.08,23,18.3,4435.73,5156.35,53.76
2024-11-17,South,Product D,SMB,Rep_4,4808.37,9,13.9,3122.88,1685.49,35.05
2024-11-17,South,Product D,Startup,Rep_1,5680.3,10,14.3,2883.24,2797.06,49.24
2024-11-17,East,Product B,Enterprise,Rep_6,10932.79,39,15.3,5877.53,5055.26,46.24
2024-11-17,West,Product C,Startup,Rep_7,5819.56,15,24.8,3402.22,2417.34,41.54
2024-11-17,Central,Product B,Enterprise,Rep_8,11541.75,41,10.2,5351.2,6190.55,53.64
2024-11-17,East,Product B,SMB,Rep_7,9397.98,18,20.2,5277.76,4120.22,43.84
2024-11-18,North,Product C,SMB,Rep_1,7576.93,13,24.5,5127.63,2449.3,32.33
2024-11-18,Central,Product A,Government,Rep_1,5413.34,18,24.9,3194.44,2218.9,40.99
2024-11-18,North,Product B,Enterprise,Rep_2,3461.77,8,7.9,2189.19,1272.58,36.76
2024-11-18,North,Product D,Government,Rep_4,5989.74,13,22.5,2698.01,3291.73,54.96
2024-11-18,East,Product E,SMB,Rep_6,6140.89,26,11.8,3065.8,3075.09,50.08
2024-11-18,North,Product E,SMB,Rep_3,6916.09,15,12.3,4514.69,2401.4,34.72
2024-11-18,East,Product D,Government,Rep_9,8900.87,19,10.1,4516.71,4384.16,49.26
2024-11-18,Central,Product D,Government,Rep_6,2638.56,13,11.5,1651.3,987.26,37.42
2024-11-18,Central,Product A,Government,Rep_9,4175.01,8,14.2,2764.39,1410.62,33.79
2024-11-18,West,Product B,Startup,Rep_10,4931.6,9,23.7,2267.3,2664.3,54.03
2024-11-18,South,Product D,Startup,Rep_5,5975.7,14,8.4,2852.99,3122.71,52.26
2024-11-19,East,Product A,Enterprise,Rep_2,1599.51,4,11.6,956.84,642.67,40.18
2024-11-19,West,Product E,Enterprise,Rep_6,10913.1,30,5.0,5393.91,5519.19,50.57
2024-11-19,South,Product D,Government,Rep_7,10391.41,17,21.4,6136.32,4255.09,40.95
2024-11-19,North,Product E,SMB,Rep_8,7604.01,28,18.5,4656.47,2947.54,38.76
2024-11-19,South,Product C,Startup,Rep_10,12784.72,41,7.4,7598.59,5186.13,40.57
2024-11-19,West,Product D,Government,Rep_5,2335.01,5,12.1,1443.45,891.56,38.18
2024-11-19,West,Product A,Government,Rep_4,9023.82,16,9.0,5794.67,3229.15,35.78
2024-11-19,West,Product E,SMB,Rep_6,5246.7,26,22.0,3119.92,2126.78,40.54
2024-11-19,South,Product C,Enterprise,Rep_9,4279.24,12,23.7,2056.26,2222.98,51.95
2024-11-20,East,Product A,Government,Rep_5,6876.54,17,11.1,3497.62,3378.92,49.14
2024-11-20,East,Product E,Enterprise,Rep_7,7833.85,33,0.4,3796.44,4037.41,51.54
2024-11-20,East,Product E,Government,Rep_10,3583.65,6,18.6,1907.69,1675.96,46.77
2024-11-20,North,Product A,Startup,Rep_4,5381.41,11,20.4,3026.89,2354.52,43.75
2024-11-20,East,Product C,Startup,Rep_3,3887.62,11,10.4,2434.91,1452.71,37.37
2024-11-20,Central,Product C,SMB,Rep_5,7956.12,23,17.2,3980.57,3975.55,49.97
2024-11-20,North,Product C,SMB,Rep_10,10658.87,19,2.0,6759.9,3898.97,36.58
2024-11-20,North,Product E,Startup,Rep_5,7134.25,17,3.5,3648.02,3486.23,48.87
2024-11-20,North,Product E,Startup,Rep_2,7926.69,27,3.5,4342.33,3584.36,45.22
2024-11-20,South,Product A,SMB,Rep_5,5022.08,18,0.1,3019.81,2002.27,39.87
2024-11-20,East,Product B,Enterprise,Rep_9,6545.13,14,10.9,3564.03,2981.1,45.55
2024-11-20,East,Product D,Enterprise,Rep_6,4423.22,8,14.5,2396.52,2026.7,45.82
2024-11-20,South,Product A,Government,Rep_10,5237.65,14,5.6,3255.64,1982.01,37.84
2024-11-20,North,Product B,Government,Rep_9,4551.51,21,6.7,3051.4,1500.11,32.96
2024-11-20,West,Product E,Startup,Rep_4,11101.15,60,2.0,5313.84,5787.31,52.13
2024-11-20,North,Product E,SMB,Rep_3,2058.23,3,11.1,1035.8,1022.43,49.68
2024-11-20,North,Product B,SMB,Rep_9,9461.19,55,2.6,4984.55,4476.64,47.32
2024-11-20,East,Product A,Government,Rep_5,6405.03,26,10.3,2925.15,3479.88,54.33
2024-11-21,West,Product B,Government,Rep_5,2397.41,4,4.6,1411.92,985.49,41.11
2024-11-21,West,Product B,Enterprise,Rep_10,4106.31,14,16.0,1923.37,2182.94,53.16
2024-11-21,Central,Product A,SMB,Rep_9,6964.78,17,13.5,3602.1,3362.68,48.28
2024-11-21,West,Product D,SMB,Rep_2,1994.58,3,1.8,1343.48,651.1,32.64
2024-11-21,East,Product A,Government,Rep_6,6683.63,11,16.1,3262.13,3421.5,51.19
2024-11-21,North,Product C,Government,Rep_9,2927.56,5,22.8,1401.57,1525.99,52.12
2024-11-21,Central,Product B,Startup,Rep_1,11889.96,28,16.1,5999.85,5890.11,49.54
2024-11-21,North,Product C,Startup,Rep_6,15387.23,28,24.1,8900.3,6486.93,42.16
2024-11-21,West,Product B,Enterprise,Rep_5,5510.1,14,19.2,2829.34,2680.76,48.65
2024-11-21,North,Product A,Startup,Rep_2,5379.45,17,5.0,2588.84,2790.61,51.88
2024-11-21,North,Product E,Enterprise,Rep_2,9137.09,17,6.3,5210.46,3926.63,42.97
2024-11-21,Central,Product A,Government,Rep_9,10142.14,58,1.3,5647.25,4494.89,44.32
2024-11-21,South,Product A,SMB,Rep_10,3542.56,15,3.6,2111.74,1430.82,40.39
2024-11-21,North,Product B,Enterprise,Rep_6,9474.05,20,13.2,6172.41,3301.64,34.85
2024-11-21,West,Product A,SMB,Rep_3,8953.18,25,2.3,4961.94,3991.24,44.58
2024-11-22,Central,Product C,Enterprise,Rep_7,6145.32,17,12.4,2949.79,3195.53,52.0
2024-11-22,South,Product D,Enterprise,Rep_8,8992.35,32,17.7,5127.96,3864.39,42.97
2024-11-22,North,Product B,Government,Rep_9,9093.65,28,15.9,6015.58,3078.07,33.85
2024-11-22,West,Product D,Government,Rep_4,2450.46,5,16.9,1504.32,946.14,38.61
2024-11-22,South,Product E,SMB,Rep_3,2927.82,10,12.3,1765.94,1161.88,39.68
2024-11-22,North,Product A,Enterprise,Rep_6,1912.36,5,9.0,1025.74,886.62,46.36
2024-11-22,West,Product B,Government,Rep_9,8015.07,20,1.5,3723.19,4291.88,53.55
2024-11-22,Central,Product E,Government,Rep_4,4224.12,9,24.4,2250.96,1973.16,46.71
2024-11-22,East,Product D,SMB,Rep_3,8929.33,37,9.0,4330.43,4598.9,51.5
2024-11-23,Central,Product D,SMB,Rep_3,8846.05,54,19.5,5914.66,2931.39,33.14
2024-11-23,East,Product B,Startup,Rep_6,10539.74,54,17.1,5782.04,4757.7,45.14
2024-11-23,East,Product E,Government,Rep_1,6785.66,44,22.1,3775.12,3010.54,44.37
2024-11-23,West,Product B,SMB,Rep_9,5090.71,17,5.8,3186.22,1904.49,37.41
2024-11-23,South,Product E,SMB,Rep_5,9770.95,21,12.8,4535.55,5235.4,53.58
2024-11-23,East,Product D,Government,Rep_10,7197.17,18,4.8,4838.36,2358.81,32.77
2024-11-23,South,Product C,Enterprise,Rep_1,8746.76,30,11.6,5035.06,3711.7,42.44
2024-11-23,Central,Product C,Startup,Rep_2,16007.98,50,8.2,9405.3,6602.68,41.25
2024-11-23,East,Product C,SMB,Rep_5,5926.66,10,18.5,2897.69,3028.97,51.11
2024-11-23,East,Product D,Enterprise,Rep_2,9013.27,15,9.2,5288.91,3724.36,41.32
2024-11-23,West,Product E,Startup,Rep_3,3547.91,13,6.9,1797.22,1750.69,49.34
2024-11-23,East,Product B,Government,Rep_3,6817.85,16,5.3,3565.95,3251.9,47.7
2024-11-23,Central,Product C,Government,Rep_6,10825.79,22,24.2,5434.34,5391.45,49.8
2024-11-24,West,Product A,Government,Rep_4,7280.3,14,6.5,4077.48,3202.82,43.99
2024-11-24,West,Product C,Government,Rep_1,9434.0,22,14.5,4618.53,4815.47,51.04
2024-11-24,North,Product B,SMB,Rep_6,10492.67,32,12.1,5148.14,5344.53,50.94
2024-11-24,West,Product E,Government,Rep_1,7902.7,36,22.6,4347.7,3555.0,44.98
2024-11-24,West,Product A,Government,Rep_4,6224.29,17,12.3,3106.8,3117.49,50.09
2024-11-24,North,Product B,Government,Rep_2,6910.77,12,22.7,3341.56,3569.21,51.65
2024-11-24,Central,Product A,Enterprise,Rep_9,6422.64,12,6.1,3444.2,2978.44,46.37
2024-11-24,South,Product D,Startup,Rep_3,2076.6,12,4.5,1232.05,844.55,40.67
2024-11-24,South,Product C,Enterprise,Rep_7,11882.78,20,11.4,7916.46,3966.32,33.38
2024-11-24,Central,Product E,SMB,Rep_5,6204.37,26,2.0,4184.85,2019.52,32.55
2024-11-24,East,Product E,Startup,Rep_9,5582.3,17,20.3,3512.01,2070.29,37.09
2024-11-24,North,Product C,Government,Rep_6,15433.62,26,13.1,9765.34,5668.28,36.73
2024-11-24,North,Product D,Startup,Rep_8,3541.8,10,10.6,1825.68,1716.12,48.45
2024-11-24,North,Product E,SMB,Rep_5,4323.57,13,21.9,2406.61,1916.96,44.34
2024-11-25,East,Product B,Government,Rep_6,8795.04,19,7.9,3968.69,4826.35,54.88
2024-11-25,East,Product E,SMB,Rep_4,3921.98,8,8.0,2143.36,1778.62,45.35
2024-11-25,Central,Product A,SMB,Rep_1,6272.41,24,18.0,3734.58,2537.83,40.46
2024-11-25,Central,Product B,Startup,Rep_1,4135.43,17,8.2,1895.79,2239.64,54.16
2024-11-25,North,Product D,Government,Rep_2,4643.62,8,19.8,2840.9,1802.72,38.82
2024-11-25,Central,Product D,SMB,Rep_2,11049.91,19,0.4,6164.98,4884.93,44.21
2024-11-25,Central,Product A,SMB,Rep_3,8253.97,42,2.7,3928.64,4325.33,52.4
2024-11-25,Central,Product B,Government,Rep_10,6323.33,20,24.0,3049.0,3274.33,51.78
2024-11-25,South,Product C,Startup,Rep_10,11086.35,34,17.7,6388.26,4698.09,42.38
2024-11-25,Central,Product E,SMB,Rep_1,6798.38,29,19.0,3555.8,3242.58,47.7
2024-11-25,East,Product A,SMB,Rep_2,5187.31,30,23.7,3327.15,1860.16,35.86
2024-11-25,South,Product C,Startup,Rep_8,15409.78,84,21.8,9480.87,5928.91,38.47
2024-11-25,South,Product C,SMB,Rep_8,7634.71,19,13.1,5000.92,2633.79,34.5
2024-11-26,South,Product C,Enterprise,Rep_1,12232.17,77,11.2,7846.03,4386.14,35.86
2024-11-26,North,Product A,Startup,Rep_7,3700.86,9,1.0,2324.39,1376.47,37.19
2024-11-26,East,Product D,Government,Rep_5,3872.34,17,21.5,2456.63,1415.71,36.56
2024-11-26,South,Product A,Government,Rep_5,2761.52,6,6.1,1733.84,1027.68,37.21
2024-11-26,North,Product C,Enterprise,Rep_7,8688.82,26,5.0,4831.26,3857.56,44.4
2024-11-26,North,Product B,Government,Rep_7,10136.11,21,18.5,5973.27,4162.84,41.07
2024-11-26,Central,Product B,SMB,Rep_5,6600.74,29,20.3,3881.08,2719.66,41.2
2024-11-26,North,Product D,Enterprise,Rep_8,9620.13,34,2.2,4807.88,4812.25,50.02
2024-11-26,Central,Product A,Startup,Rep_2,1971.12,11,1.0,1223.77,747.35,37.91
2024-11-26,Central,Product E,Enterprise,Rep_2,8995.55,33,5.5,5613.26,3382.29,37.6
2024-11-26,South,Product C,Startup,Rep_2,15205.87,73,22.3,9859.23,5346.64,35.16
2024-11-26,West,Product D,SMB,Rep_10,1486.79,3,8.4,776.3,710.49,47.79
2024-11-26,West,Product A,Enterprise,Rep_2,10316.26,36,15.8,6011.04,4305.22,41.73
2024-11-26,East,Product A,Enterprise,Rep_3,6926.77,24,2.8,4646.21,2280.56,32.92
2024-11-26,West,Product C,Enterprise,Rep_3,9603.88,26,6.1,4466.41,5137.47,53.49
2024-11-26,East,Product C,Startup,Rep_10,9507.47,28,23.9,5058.77,4448.7,46.79
2024-11-27,West,Product D,SMB,Rep_3,2329.68,6,9.7,1524.12,805.56,34.58
2024-11-27,South,Product D,SMB,Rep_7,4429.2,11,11.3,2872.52,1556.68,35.15
2024-11-27,North,Product C,Startup,Rep_2,13470.15,43,24.1,6259.93,7210.22,53.53
2024-11-27,North,Product D,SMB,Rep_8,3924.49,6,22.7,1814.2,2110.29,53.77
2024-11-27,North,Product C,SMB,Rep_2,7264.95,17,22.8,4703.3,2561.65,35.26
2024-11-27,South,Product B,Government,Rep_3,2617.81,12,24.8,1332.72,1285.09,49.09
2024-11-27,South,Product E,Enterprise,Rep_8,3022.85,5,6.0,1469.51,1553.34,51.39
2024-11-27,East,Product B,Enterprise,Rep_1,9107.99,41,20.1,4695.13,4412.86,48.45
2024-11-27,Central,Product C,Startup,Rep_5,6301.0,32,16.6,3484.63,2816.37,44.7
2024-11-27,East,Product E,Government,Rep_1,4560.25,8,0.3,2427.15,2133.1,46.78
2024-11-27,South,Product C,SMB,Rep_10,9657.46,22,1.3,5615.38,4042.08,41.85
2024-11-27,Central,Product E,SMB,Rep_4,3852.98,8,22.3,2043.53,1809.45,46.96
2024-11-27,South,Product E,SMB,Rep_4,4145.97,22,10.4,1968.58,2177.39,52.52
2024-11-27,West,Product B,Government,Rep_5,4693.49,11,1.1,2674.82,2018.67,43.01
2024-11-27,South,Product A,Enterprise,Rep_4,8436.06,14,12.2,5426.99,3009.07,35.67
2024-11-28,North,Product B,SMB,Rep_8,4142.99,26,21.2,1914.82,2228.17,53.78
2024-11-28,South,Product E,SMB,Rep_10,12264.14,22,22.1,6157.54,6106.6,49.79
2024-11-28,South,Product A,Startup,Rep_8,7050.66,12,23.7,4074.19,2976.47,42.22
2024-11-28,Central,Product C,Government,Rep_8,4187.48,27,5.1,2066.08,2121.4,50.66
2024-11-28,West,Product A,Government,Rep_4,4890.89,11,0.7,2631.59,2259.3,46.19
2024-11-28,North,Product B,SMB,Rep_2,10743.05,63,13.2,4874.9,5868.15,54.62
2024-11-28,South,Product C,SMB,Rep_2,8696.3,37,23.7,4729.26,3967.04,45.62
2024-11-28,South,Product B,Enterprise,Rep_2,10739.07,31,18.4,6005.39,4733.68,44.08
2024-11-28,South,Product B,Startup,Rep_2,5816.91,29,19.7,3120.76,2696.15,46.35
2024-11-28,Central,Product D,Enterprise,Rep_7,3557.9,5,19.9,1659.54,1898.36,53.36
2024-11-28,South,Product E,Enterprise,Rep_9,4023.52,7,9.5,2586.9,1436.62,35.71
2024-11-28,West,Product A,Enterprise,Rep_1,10925.91,23,6.1,5415.46,5510.45,50.43
2024-11-29,North,Product D,Government,Rep_3,4956.96,26,15.1,2720.73,2236.23,45.11
2024-11-29,South,Product E,Startup,Rep_10,6856.34,20,15.3,3650.67,3205.67,46.75
2024-11-29,South,Product A,Enterprise,Rep_1,9363.53,16,10.8,5925.04,3438.49,36.72
2024-11-29,Central,Product A,SMB,Rep_8,3679.26,8,19.4,2036.74,1642.52,44.64
2024-11-29,Central,Product B,Enterprise,Rep_6,11135.2,23,10.1,6220.94,4914.26,44.13
2024-11-29,Central,Product C,Government,Rep_9,7151.84,15,16.4,3819.29,3332.55,46.6
2024-11-29,East,Product C,SMB,Rep_4,8893.83,16,24.0,4390.36,4503.47,50.64
2024-11-29,North,Product C,SMB,Rep_10,5492.54,12,23.2,2609.29,2883.25,52.49
2024-11-29,Central,Product D,Government,Rep_3,8726.12,15,12.2,5138.98,3587.14,41.11
2024-11-29,East,Product E,Government,Rep_3,1802.74,3,16.5,894.0,908.74,50.41
2024-11-30,South,Product E,Enterprise,Rep_9,3579.22,8,9.1,1848.54,1730.68,48.35
2024-11-30,North,Product A,Enterprise,Rep_1,9284.51,24,0.3,4561.28,4723.23,50.87
2024-11-30,Central,Product B,Startup,Rep_5,4894.16,27,14.3,2458.8,2435.36,49.76
2024-11-30,Central,Product E,Startup,Rep_10,7447.8,14,18.7,3431.5,4016.3,53.93
2024-11-30,South,Product B,SMB,Rep_2,3754.14,7,21.7,2457.49,1296.65,34.54
2024-11-30,North,Product D,Startup,Rep_1,11712.61,61,9.6,6809.2,4903.41,41.86
2024-11-30,East,Product A,SMB,Rep_1,3840.31,7,3.5,1765.8,2074.51,54.02
2024-11-30,North,Product B,SMB,Rep_1,3910.35,17,13.6,2276.81,1633.54,41.77
2024-11-30,North,Product E,SMB,Rep_5,3499.31,6,9.6,1586.88,1912.43,54.65
2024-11-30,Central,Product C,Startup,Rep_7,10405.2,19,23.2,5543.61,4861.59,46.72
2024-11-30,West,Product E,Enterprise,Rep_4,9851.97,31,7.9,4715.61,5136.36,52.14
2024-11-30,East,Product D,Startup,Rep_4,4493.49,14,7.4,2276.21,2217.28,49.34
2024-12-01,South,Product B,SMB,Rep_10,7981.72,45,21.5,3908.72,4073.0,51.03
2024-12-01,West,Product A,Enterprise,Rep_3,2705.91,5,6.8,1350.35,1355.56,50.1
2024-12-01,Central,Product D,Startup,Rep_1,10186.94,42,19.3,6778.17,3408.77,33.46
2024-12-01,East,Product A,Government,Rep_5,6981.33,12,13.8,3919.23,3062.1,43.86
2024-12-01,Central,Product E,Enterprise,Rep_8,6761.57,19,3.6,4060.81,2700.76,39.94
2024-12-01,West,Product C,SMB,Rep_8,5027.45,14,20.3,2829.85,2197.6,43.71
2024-12-01,East,Product B,Startup,Rep_2,1834.11,5,16.3,1055.92,778.19,42.43
2024-12-01,Central,Product D,Enterprise,Rep_2,7345.54,14,6.5,4136.6,3208.94,43.69
2024-12-01,West,Product C,SMB,Rep_2,6917.96,13,15.3,3181.06,3736.9,54.02
2024-12-01,West,Product E,Startup,Rep_6,2349.57,13,19.8,1139.02,1210.55,51.52
2024-12-01,Central,Product B,Government,Rep_3,3846.2,7,23.6,2439.74,1406.46,36.57
2024-12-01,Central,Product A,SMB,Rep_9,9382.98,48,7.2,5013.27,4369.71,46.57
2024-12-01,East,Product C,Enterprise,Rep_2,11763.01,38,19.5,6288.85,5474.16,46.54
2024-12-01,South,Product E,SMB,Rep_2,10043.74,24,9.0,5492.47,4551.27,45.31
